order_id,store_id,partner_id,category,order_time,promised_time,delivered_time,delivered_time_dt,delivery_minutes,vehicle_type,at_risk,order_hour,city,locality,is_on_time,predicted_at_risk
O00015,S018,P007,Grocery,2026-06-21 23:53:00,2026-06-22 00:03:00,2026-06-22 00:02:32,2026-06-22 00:02:32,9.533333333333331,bike,0,23,Bengaluru,Electronic City,1,
O01727,S008,P021,Fruits & Vegetables,2026-06-05 10:14:00,2026-06-05 10:24:00,2026-06-05 10:20:59,2026-06-05 10:20:59,6.983333333333333,bicycle,0,10,Mumbai,Worli,1,
O00410,S003,P038,Beverages,2026-06-30 19:01:00,2026-06-30 19:11:00,2026-06-30 19:21:44,2026-06-30 19:21:44,20.73333333333333,bike,1,19,Mumbai,Powai,0,
O01088,S020,P001,Bakery,2026-06-13 14:27:00,2026-06-13 14:37:00,2026-06-13 14:37:37,2026-06-13 14:37:37,10.616666666666667,scooter,1,14,Bengaluru,Malleshwaram,0,
O01228,S006,P006,Beverages,2026-06-28 19:05:00,2026-06-28 19:15:00,2026-06-28 19:22:56,2026-06-28 19:22:56,17.933333333333334,bike,1,19,Mumbai,Chembur,0,0.0
O01662,S004,P037,Beverages,2026-06-06 20:49:00,2026-06-06 20:59:00,2026-06-06 21:05:33,2026-06-06 21:05:33,16.55,scooter,1,20,Mumbai,Dadar,0,
O00391,S017,P001,Grocery,2026-06-28 20:15:00,2026-06-28 20:25:00,2026-06-28 20:26:44,2026-06-28 20:26:44,11.733333333333333,scooter,1,20,Bengaluru,JP Nagar,0,
O01192,S005,P002,Snacks,2026-06-28 15:44:00,2026-06-28 15:54:00,2026-06-28 15:49:36,2026-06-28 15:49:36,5.6,bike,0,15,Mumbai,Malad,1,
O01597,S012,P047,Fruits & Vegetables,2026-06-07 17:56:00,2026-06-07 18:06:00,2026-06-07 18:09:16,2026-06-07 18:09:16,13.266666666666667,bicycle,1,17,Bengaluru,Indiranagar,0,0.0
O01377,S015,P060,Snacks,2026-06-04 07:16:00,2026-06-04 07:26:00,2026-06-04 07:25:30,2026-06-04 07:25:30,9.5,scooter,0,7,Bengaluru,Jayanagar,1,
O01691,S003,P052,Grocery,2026-06-15 16:15:00,2026-06-15 16:25:00,2026-06-15 16:24:08,2026-06-15 16:24:08,9.133333333333333,bike,0,16,Mumbai,Powai,1,
O00430,S016,P010,Household,2026-06-24 06:22:00,2026-06-24 06:32:00,2026-06-24 06:30:54,2026-06-24 06:30:54,8.9,bike,0,6,Bengaluru,Marathahalli,1,0.0
O01056,S002,P013,Personal Care,2026-06-25 17:15:00,2026-06-25 17:25:00,2026-06-25 17:21:42,2026-06-25 17:21:42,6.7,bike,0,17,Mumbai,Bandra,1,
O01416,S015,P023,Beverages,2026-06-04 21:05:00,2026-06-04 21:15:00,2026-06-04 21:14:15,2026-06-04 21:14:15,9.25,bike,0,21,Bengaluru,Jayanagar,1,
O00756,S015,P037,Dairy,2026-06-03 19:58:00,2026-06-03 20:08:00,2026-06-03 20:03:54,2026-06-03 20:03:54,5.9,scooter,0,19,Bengaluru,Jayanagar,1,
O00157,S019,P039,Snacks,2026-06-29 05:10:00,2026-06-29 05:20:00,2026-06-29 05:18:52,2026-06-29 05:18:52,8.866666666666667,bike,0,5,Bengaluru,Yelahanka,1,
O00464,S003,P019,Grocery,2026-06-13 05:54:00,2026-06-13 06:04:00,2026-06-13 06:06:39,2026-06-13 06:06:39,12.65,bike,1,5,Mumbai,Powai,0,
O00476,S006,P044,Household,2026-06-21 06:22:00,2026-06-21 06:32:00,2026-06-21 06:34:08,2026-06-21 06:34:08,12.133333333333333,scooter,1,6,Mumbai,Chembur,0,
O00996,S004,P001,Dairy,2026-06-21 14:44:00,2026-06-21 14:54:00,2026-06-21 14:50:34,2026-06-21 14:50:34,6.566666666666666,scooter,0,14,Mumbai,Dadar,1,
O00890,S007,P051,Snacks,2026-06-14 14:04:00,2026-06-14 14:14:00,2026-06-14 14:17:11,2026-06-14 14:17:11,13.183333333333334,bike,1,14,Mumbai,Borivali,0,1.0
O00475,S018,P012,Beverages,2026-06-04 14:47:00,2026-06-04 14:57:00,2026-06-04 14:55:27,2026-06-04 14:55:27,8.45,bike,0,14,Bengaluru,Electronic City,1,
O00413,S006,P023,Personal Care,2026-06-30 08:17:00,2026-06-30 08:27:00,2026-06-30 08:24:26,2026-06-30 08:24:26,7.433333333333334,bike,0,8,Mumbai,Chembur,1,
O00867,S017,P022,Beverages,2026-06-16 21:48:00,2026-06-16 21:58:00,2026-06-16 22:00:30,2026-06-16 22:00:30,12.5,bike,1,21,Bengaluru,JP Nagar,0,
O01446,S014,P007,Dairy,2026-06-17 13:20:00,2026-06-17 13:30:00,2026-06-17 13:30:30,2026-06-17 13:30:30,10.5,bike,1,13,Bengaluru,HSR Layout,0,1.0
O00946,S002,P045,Personal Care,2026-06-09 16:19:00,2026-06-09 16:29:00,2026-06-09 16:26:06,2026-06-09 16:26:06,7.1,bike,0,16,Mumbai,Bandra,1,0.0
O01408,S009,P021,Bakery,2026-06-08 06:49:00,2026-06-08 06:59:00,2026-06-08 07:00:02,2026-06-08 07:00:02,11.033333333333331,bicycle,1,6,Mumbai,Kurla,0,
O00473,S009,P059,Fruits & Vegetables,2026-06-13 12:02:00,2026-06-13 12:12:00,2026-06-13 12:06:52,2026-06-13 12:06:52,4.866666666666666,bicycle,0,12,Mumbai,Kurla,1,
O00902,S017,P015,Fruits & Vegetables,2026-06-04 19:20:00,2026-06-04 19:30:00,2026-06-04 19:25:44,2026-06-04 19:25:44,5.733333333333333,bike,0,19,Bengaluru,JP Nagar,1,
O01784,S008,P018,Bakery,2026-06-26 05:29:00,2026-06-26 05:39:00,2026-06-26 05:41:19,2026-06-26 05:41:19,12.316666666666666,scooter,1,5,Mumbai,Worli,0,
O00362,S013,P033,Beverages,2026-06-23 21:23:00,2026-06-23 21:33:00,2026-06-23 21:32:38,2026-06-23 21:32:38,9.633333333333333,scooter,0,21,Bengaluru,Whitefield,1,
O01672,S015,P033,Snacks,2026-06-26 17:21:00,2026-06-26 17:31:00,2026-06-26 17:30:19,2026-06-26 17:30:19,9.316666666666666,scooter,0,17,Bengaluru,Jayanagar,1,0.0
O01222,S003,P008,Bakery,2026-06-21 18:32:00,2026-06-21 18:42:00,2026-06-21 18:43:54,2026-06-21 18:43:54,11.9,bike,1,18,Mumbai,Powai,0,1.0
O01684,S005,P038,Grocery,2026-06-09 12:32:00,2026-06-09 12:42:00,2026-06-09 12:42:57,2026-06-09 12:42:57,10.95,bike,1,12,Mumbai,Malad,0,
O00602,S015,P025,Bakery,2026-06-25 09:21:00,2026-06-25 09:31:00,2026-06-25 09:27:14,2026-06-25 09:27:14,6.233333333333333,scooter,0,9,Bengaluru,Jayanagar,1,
O00234,S015,P032,Beverages,2026-06-16 02:25:00,2026-06-16 02:35:00,2026-06-16 02:34:54,2026-06-16 02:34:54,9.9,scooter,0,2,Bengaluru,Jayanagar,1,
O00195,S020,P030,Snacks,2026-06-04 20:31:00,2026-06-04 20:41:00,2026-06-04 20:39:25,2026-06-04 20:39:25,8.416666666666666,bike,0,20,Bengaluru,Malleshwaram,1,
O01017,S004,P056,Personal Care,2026-06-30 12:46:00,2026-06-30 12:56:00,2026-06-30 12:52:41,2026-06-30 12:52:41,6.683333333333334,bike,0,12,Mumbai,Dadar,1,
O01241,S006,P021,Fruits & Vegetables,2026-06-06 11:47:00,2026-06-06 11:57:00,2026-06-06 11:55:17,2026-06-06 11:55:17,8.283333333333333,bicycle,0,11,Mumbai,Chembur,1,
O00501,S009,P054,Fruits & Vegetables,2026-06-23 20:51:00,2026-06-23 21:01:00,2026-06-23 21:01:30,2026-06-23 21:01:30,10.5,bike,1,20,Mumbai,Kurla,0,
O01539,S018,P035,Personal Care,2026-06-01 14:52:00,2026-06-01 15:02:00,2026-06-01 15:01:59,2026-06-01 15:01:59,9.983333333333333,bike,0,14,Bengaluru,Electronic City,1,
O00308,S018,P031,Grocery,2026-06-21 01:10:00,2026-06-21 01:20:00,2026-06-21 01:17:46,2026-06-21 01:17:46,7.766666666666667,bike,0,1,Bengaluru,Electronic City,1,
O00512,S018,P014,Bakery,2026-06-11 12:03:00,2026-06-11 12:13:00,2026-06-11 12:11:00,2026-06-11 12:11:00,8.0,scooter,0,12,Bengaluru,Electronic City,1,
O00380,S011,P009,Fruits & Vegetables,2026-06-28 20:26:00,2026-06-28 20:36:00,2026-06-28 20:34:46,2026-06-28 20:34:46,8.766666666666667,bike,0,20,Bengaluru,Koramangala,1,
O00492,S017,P018,Dairy,2026-06-14 20:06:00,2026-06-14 20:16:00,2026-06-14 20:16:02,2026-06-14 20:16:02,10.033333333333331,scooter,1,20,Bengaluru,JP Nagar,0,
O00831,S006,P011,Grocery,2026-06-16 15:04:00,2026-06-16 15:14:00,2026-06-16 15:15:02,2026-06-16 15:15:02,11.033333333333331,bike,1,15,Mumbai,Chembur,0,0.0
O00761,S004,P021,Snacks,2026-06-26 11:29:00,2026-06-26 11:39:00,2026-06-26 11:34:34,2026-06-26 11:34:34,5.566666666666666,bicycle,0,11,Mumbai,Dadar,1,
O00367,S006,P029,Bakery,2026-06-01 23:27:00,2026-06-01 23:37:00,2026-06-01 23:36:25,2026-06-01 23:36:25,9.416666666666666,bike,0,23,Mumbai,Chembur,1,1.0
O01386,S009,P012,Personal Care,2026-06-22 20:45:00,2026-06-22 20:55:00,2026-06-22 21:01:03,2026-06-22 21:01:03,16.05,bike,1,20,Mumbai,Kurla,0,
O00989,S016,P020,Dairy,2026-06-05 18:19:00,2026-06-05 18:29:00,2026-06-05 18:29:30,2026-06-05 18:29:30,10.5,bike,1,18,Bengaluru,Marathahalli,0,
O00860,S017,P054,Bakery,2026-06-15 11:08:00,2026-06-15 11:18:00,2026-06-15 11:16:30,2026-06-15 11:16:30,8.5,bike,0,11,Bengaluru,JP Nagar,1,
O01677,S005,P055,Beverages,2026-06-25 20:48:00,2026-06-25 20:58:00,2026-06-25 21:01:44,2026-06-25 21:01:44,13.733333333333333,bike,1,20,Mumbai,Malad,0,
O00269,S012,P040,Personal Care,2026-06-08 22:30:00,2026-06-08 22:40:00,2026-06-08 22:39:21,2026-06-08 22:39:21,9.35,bike,0,22,Bengaluru,Indiranagar,1,0.0
O00583,S018,P053,Grocery,2026-06-29 21:43:00,2026-06-29 21:53:00,2026-06-29 21:50:13,2026-06-29 21:50:13,7.216666666666667,scooter,0,21,Bengaluru,Electronic City,1,
O00068,S007,P005,Personal Care,2026-06-04 18:19:00,2026-06-04 18:29:00,2026-06-04 18:28:59,2026-06-04 18:28:59,9.983333333333333,bike,0,18,Mumbai,Borivali,1,
O00695,S015,P036,Grocery,2026-06-02 09:33:00,2026-06-02 09:43:00,2026-06-02 09:41:01,2026-06-02 09:41:01,8.016666666666667,bike,0,9,Bengaluru,Jayanagar,1,
O01547,S010,P009,Personal Care,2026-06-21 20:33:00,2026-06-21 20:43:00,2026-06-21 20:46:06,2026-06-21 20:46:06,13.1,bike,1,20,Mumbai,Goregaon,0,0.0
O00698,S018,P018,Personal Care,2026-06-05 11:25:00,2026-06-05 11:35:00,2026-06-05 11:31:19,2026-06-05 11:31:19,6.316666666666666,scooter,0,11,Bengaluru,Electronic City,1,
O00371,S001,P001,Household,2026-06-27 07:55:00,2026-06-27 08:05:00,2026-06-27 08:01:08,2026-06-27 08:01:08,6.133333333333334,scooter,0,7,Mumbai,Andheri,1,
O01528,S003,P009,Fruits & Vegetables,2026-06-29 13:08:00,2026-06-29 13:18:00,2026-06-29 13:18:35,2026-06-29 13:18:35,10.583333333333334,bike,1,13,Mumbai,Powai,0,
O01127,S011,P037,Fruits & Vegetables,2026-06-13 09:25:00,2026-06-13 09:35:00,2026-06-13 09:37:07,2026-06-13 09:37:07,12.116666666666667,scooter,1,9,Bengaluru,Koramangala,0,
O00790,S004,P004,Dairy,2026-06-15 12:19:00,2026-06-15 12:29:00,2026-06-15 12:28:37,2026-06-15 12:28:37,9.616666666666667,bike,0,12,Mumbai,Dadar,1,0.0
O00603,S015,P044,Bakery,2026-06-29 16:01:00,2026-06-29 16:11:00,2026-06-29 16:08:16,2026-06-29 16:08:16,7.266666666666667,scooter,0,16,Bengaluru,Jayanagar,1,
O00327,S013,P021,Beverages,2026-06-24 18:31:00,2026-06-24 18:41:00,2026-06-24 18:42:25,2026-06-24 18:42:25,11.416666666666666,bicycle,1,18,Bengaluru,Whitefield,0,0.0
O00091,S007,P028,Snacks,2026-06-18 09:09:00,2026-06-18 09:19:00,2026-06-18 09:24:08,2026-06-18 09:24:08,15.133333333333333,bike,1,9,Mumbai,Borivali,0,
O00998,S013,P052,Beverages,2026-06-03 07:00:00,2026-06-03 07:10:00,2026-06-03 07:10:18,2026-06-03 07:10:18,10.3,bike,1,7,Bengaluru,Whitefield,0,
O00763,S019,P028,Fruits & Vegetables,2026-06-19 19:34:00,2026-06-19 19:44:00,2026-06-19 19:43:56,2026-06-19 19:43:56,9.933333333333334,bike,0,19,Bengaluru,Yelahanka,1,
O01045,S020,P009,Dairy,2026-06-17 17:48:00,2026-06-17 17:58:00,2026-06-17 17:54:39,2026-06-17 17:54:39,6.65,bike,0,17,Bengaluru,Malleshwaram,1,1.0
O01616,S019,P025,Dairy,2026-06-18 16:44:00,2026-06-18 16:54:00,2026-06-18 16:50:10,2026-06-18 16:50:10,6.166666666666667,scooter,0,16,Bengaluru,Yelahanka,1,
O01337,S003,P032,Snacks,2026-06-15 11:59:00,2026-06-15 12:09:00,2026-06-15 12:07:49,2026-06-15 12:07:49,8.816666666666666,scooter,0,11,Mumbai,Powai,1,
O00783,S009,P004,Bakery,2026-06-19 08:03:00,2026-06-19 08:13:00,2026-06-19 08:10:50,2026-06-19 08:10:50,7.833333333333333,bike,0,8,Mumbai,Kurla,1,0.0
O01782,S007,P037,Dairy,2026-06-01 17:21:00,2026-06-01 17:31:00,2026-06-01 17:30:52,2026-06-01 17:30:52,9.866666666666667,scooter,0,17,Mumbai,Borivali,1,
O00082,S018,P009,Beverages,2026-06-02 22:35:00,2026-06-02 22:45:00,2026-06-02 22:44:54,2026-06-02 22:44:54,9.9,bike,0,22,Bengaluru,Electronic City,1,
O01793,S005,P059,Fruits & Vegetables,2026-06-04 20:47:00,2026-06-04 20:57:00,2026-06-04 21:03:31,2026-06-04 21:03:31,16.516666666666666,bicycle,1,20,Mumbai,Malad,0,
